fas_id,course_code,course_title,department,rating,hours_per_week,num_students,semester,num_semesters_offered,rating_category,workload_category,size_category
205265,GOV 94RG,A Revolt against Globalization? How Political Economies Change 001,GOV,4.86,5.14,12,2023Fall,1,Excellent,Moderate,Small
205269,ENGLISH 290MH,Migration and the Humanities 001,ENGLISH,4.5,6.44,21,2025Spring,3,Excellent,Moderate,Medium
205281,KORLIT 134,Korean Literature in Translation 01,KORLIT,4.38,7.13,9,2022Fall,1,Good,Moderate,Small
205290,ARABIC 152R,Quranic Hermeneutics 001,ARABIC,4.8,4.4,5,2024Spring,2,Excellent,Moderate,Small
205295,NEUROBIO 215A,The Discipline of Neuroscience 001,NEUROBIO,3.07,8.79,28,2024Fall,3,Below Average,Heavy,Medium
205339,FRSEMR 50Y,A Sense of Space (and Time) 001,FRSEMR,3.55,4.45,12,2022Fall,1,Satisfactory,Moderate,Small
205350,PHIL 107,Plato's Gorgias 001,PHIL,5.0,9.0,8,2024Fall,1,Excellent,Heavy,Small
205358,TDM 119B,"Voice, Text, and the Performer 1",TDM,4.67,3.5,12,2025Spring,3,Excellent,Light,Small
205365,TDM 194,The Making of a Musical: The Creative Process 001,TDM,5.0,3.91,15,2023Fall,1,Excellent,Light,Medium
205382,HISTSCI 2226,Science in the Cold War 001,HISTSCI,5.0,6.56,11,2025Spring,1,Excellent,Moderate,Small
205383,SPANSH 61PH,Spanish for Public Health 001,SPANSH,4.5,4.17,9,2025Spring,3,Excellent,Moderate,Small
205397,ANE 227,Critical Readings on Ancient History 001,ANE,5.0,4.5,8,2023Spring,1,Excellent,Moderate,Small
205401,HAA 56G,Spanish Golden Age Painting 001,HAA,4.67,5.41,24,2024Fall,1,Excellent,Moderate,Medium
205410,AFVS 63,Introduction to Time-Based Media 1,AFVS,4.71,4.43,11,2023Fall,1,Excellent,Moderate,Small
205411,AFVS 165V,Vertical Cinema 001,AFVS,4.5,4.67,10,2022Fall,1,Excellent,Moderate,Small
205412,GENED 1080,How Music Works: Engineering the Acoustical World 001,GENED,4.73,5.34,69,2024Fall,3,Excellent,Moderate,Large
205416,ASTRON 315,Ethics and Practice in Astronomy 001,ASTRON,4.83,1.67,11,2023Spring,1,Excellent,Light,Small
205489,WOMGEN 1217,Psychology of the Gendered Body 001,WOMGEN,4.78,4.67,12,2024Fall,3,Excellent,Moderate,Small
205490,HEB 1328,Clinical Comparative Medicine: Evolutionary Perspectives on Mental and Physical Health 001,HEB,4.59,3.37,27,2024Spring,2,Excellent,Light,Medium
205494,ANTHRO 98A,Junior Tutorial in Anthropology 001,ANTHRO,4.5,4.5,15,2024Fall,3,Excellent,Moderate,Medium
205519,ASTRON 5,Astrosociology 001,ASTRON,4.93,2.79,25,2025Spring,3,Excellent,Light,Medium
205522,ANTHRO 98B,Junior Tutorial for Thesis Writers in Anthropology 001,ANTHRO,4.18,5.64,13,2025Spring,3,Good,Moderate,Small
205523,ECON 2115,Econometric Methods II 001,ECON,2.71,6.57,27,2025Spring,3,Below Average,Moderate,Medium
205527,SLAVIC 154,Nabokov 001,SLAVIC,4.43,7.03,50,2024Fall,2,Good,Moderate,Medium
205632,TDM CKR,Introduction to Playwriting: Workshop 001,TDM,4.75,5.14,11,2023Fall,1,Excellent,Moderate,Small
205831,AFRIKAAN AB,Elementary Afrikaans 001,AFRIKAAN,4.89,4.0,10,2025Spring,3,Excellent,Moderate,Small
205834,AFRAMER 192Y,The Paradox of the Garden: Good and Evil in Paradise 001,AFRAMER,4.57,3.14,11,2023Spring,1,Excellent,Light,Small
205842,WSTAFRCN AB,Elementary West African Pidgin 001,WSTAFRCN,5.0,2.27,18,2024Spring,2,Excellent,Light,Medium
205844,JAMAICAN AB,Elementary Jamaican Patois 001,JAMAICAN,5.0,2.5,9,2024Spring,1,Excellent,Light,Small
205845,AMHARIC 101AR,Advanced Amharic 001,AMHARIC,4.75,2.67,6,2024Fall,1,Excellent,Light,Small
205849,ZULU AB,Elementary Zulu 001,ZULU,5.0,3.75,34,2025Spring,3,Excellent,Light,Medium
205853,AMHARIC BA,Intermediate Amharic 001,AMHARIC,5.0,2.33,8,2022Fall,1,Excellent,Light,Small
205854,IGBO AB,Elementary Igbo 001,IGBO,4.33,6.0,9,2025Spring,3,Good,Moderate,Small
205859,HAITIAN AB,Elementary Haitian Creole 001,HAITIAN,4.83,1.67,6,2024Spring,2,Excellent,Light,Small
205860,IGBO BA,Intermediate Igbo 01,IGBO,4.0,4.25,7,2022Fall,1,Good,Moderate,Small
205871,WSTAFRCN BB,Intermediate West African Pidgin 001,WSTAFRCN,4.8,3.8,5,2023Spring,1,Excellent,Light,Small
205873,AFRAMER 132Z,Vision and Justice (The Seminar) 001,AFRAMER,4.78,6.0,10,2025Spring,1,Excellent,Moderate,Small
206575,OROMO AA,Elementary Oromo 001,OROMO,3.8,2.8,8,2023Fall,1,Satisfactory,Light,Small
206579,OROMO AB,Elementary Oromo 001,OROMO,4.6,3.0,7,2024Spring,1,Excellent,Light,Small
206597,GULLAH AA,Elementary Gullah 001,GULLAH,4.5,5.0,17,2022Fall,1,Excellent,Moderate,Medium
206598,GULLAH AB,Elementary Gullah 001,GULLAH,5.0,3.0,13,2023Spring,1,Excellent,Light,Small
206814,GOV 2071,Democratic Theory 001,GOV,4.57,4.43,10,2022Fall,1,Excellent,Moderate,Small
206892,MUSIC 143R,Cuban Music Through The Lenses of Six Selected Composers LEC,MUSIC,4.0,6.4,12,2025Spring,2,Good,Moderate,Small
206979,HIST 2006,Readings in Native American and Indigenous Studies: Seminar 01,HIST,4.9,10.38,16,2025Spring,1,Excellent,Heavy,Medium
207005,PHYSICS 19,Introduction to Theoretical Physics 001,PHYSICS,4.67,9.13,33,2024Fall,3,Excellent,Heavy,Medium
207010,HIST 13T,Women in Economic Life 01,HIST,4.57,5.67,16,2024Fall,1,Excellent,Moderate,Medium
207090,MBB 980R,"Psychopaths and Psychopathy: Psychological, Neuroscientific, Legal, and Policy Issues 1",MBB,5.0,2.62,15,2022Fall,1,Excellent,Light,Medium
207091,MBB 980S,Cognitive Neuroscience of Meditation 1,MBB,4.5,5.7,14,2024Fall,2,Excellent,Moderate,Small
207092,MBB 980T,Sleep and Mental Health 1,MBB,4.3,2.6,15,2025Spring,2,Good,Light,Medium
207093,APCOMP 221,Critical Thinking in Data Science 001,APCOMP,4.06,4.3,85,2025Spring,3,Good,Moderate,Large
207100,NEUROBIO 215B,The Discipline of Neuroscience 001,NEUROBIO,3.36,7.36,26,2025Spring,3,Below Average,Moderate,Medium
207118,SOCIOL 90I,"Qualitative Research Lab: Immigration, Citizenship, and Belonging 001",SOCIOL,4.6,8.4,6,2022Fall,1,Excellent,Heavy,Small
207167,ISLAMCIV 181,Islam and Religious Diversity 001,ISLAMCIV,4.83,5.08,12,2025Spring,1,Excellent,Moderate,Small
207170,ECON 1015,Black Genius 001,ECON,4.11,4.17,30,2025Spring,2,Good,Moderate,Medium
207476,NEURO 80,Neurobiology of Behavior 001,NEURO,4.25,7.19,267,2024Fall,3,Good,Moderate,Large
207479,JAPNLIT 281,Medieval Japanese Literature and Culture 01,JAPNLIT,5.0,7.14,8,2023Fall,1,Excellent,Moderate,Small
207485,MATH 22A,Vector Calculus and Linear Algebra I 001,MATH,2.85,8.83,190,2024Fall,3,Below Average,Heavy,Large
207486,MATH 22B,Vector Calculus and Linear Algebra II 001,MATH,3.43,6.73,70,2025Spring,3,Below Average,Moderate,Large
207494,CHNSE 140XA,Advanced Modern Chinese for High-Proficiency Learners 002,CHNSE,5.0,5.67,7,2024Fall,3,Excellent,Moderate,Small
207495,CHNSE 140XB,Advanced Modern Chinese for High-Proficiency Learners 001,CHNSE,4.83,8.0,6,2025Spring,1,Excellent,Moderate,Small
207500,MATH 141A,Mathematical Logic I 001,MATH,4.28,7.28,25,2024Fall,1,Good,Moderate,Medium
207507,FYSEMR 71G,Americans at Work in the Age of Robots and Artificial Intelligence 001,FYSEMR,4.89,3.11,12,2024Fall,3,Excellent,Light,Small
207514,FYSEMR 51C,Science in the Age of Artificial Intelligence 01,FYSEMR,4.38,2.14,12,2024Fall,2,Good,Light,Small
207519,HIST 97M,"""What is International History?"" 01",HIST,4.25,7.92,16,2023Spring,1,Good,Moderate,Medium
207523,HIST 1006,Native American and Indigenous Studies: An Introduction 001,HIST,4.74,4.38,33,2022Fall,1,Excellent,Moderate,Medium
207525,HIST 1939,Economic History of Modern China 01,HIST,5.0,4.75,15,2023Fall,1,Excellent,Moderate,Medium
207528,MCB 105,Systems Neuroscience 001,MCB,4.0,5.57,33,2025Spring,3,Good,Moderate,Medium
207530,MCB 115,Cellular Basis of Neuronal Function 001,MCB,4.77,6.69,24,2025Spring,3,Excellent,Moderate,Medium
207531,HIST 2902,Narrative History: Art and Argument 01,HIST,4.82,8.6,13,2024Fall,3,Excellent,Heavy,Small
207532,HIST 1018,"Coffee and the Nighttime: History and Politics, 1400-2020 01",HIST,4.28,3.53,90,2024Spring,1,Good,Light,Large
207533,MCB 125,Molecular Basis of Behavior 001,MCB,4.27,6.37,150,2025Spring,2,Good,Moderate,Large
207534,NEURO 57,Animal Behavior 001,NEURO,4.05,4.51,63,2024Spring,2,Good,Moderate,Large
207555,ENGLISH 185E,The Essay: History and Practice 001,ENGLISH,4.68,4.03,107,2025Spring,3,Excellent,Moderate,Large
207566,SLAVIC 132,"Russia’s Golden Age: Literature, Arts, and Culture 001",SLAVIC,4.59,5.47,18,2024Fall,2,Excellent,Moderate,Medium
207568,PSY 2442R,Laboratory in Development and Psychopathology 001,PSY,5.0,6.33,10,2023Spring,2,Excellent,Moderate,Small
207571,TDM 109,Beginning Acting Through Scene Study and Monologue Work 001,TDM,5.0,6.43,12,2024Fall,3,Excellent,Moderate,Small
207573,PSY 1309,Essentials of fMRI for Cognitive Neuroscientists 001,PSY,4.38,3.58,22,2022Fall,1,Good,Light,Medium
207574,COMPLIT 107,The Politics of Yiddish SEM,COMPLIT,5.0,4.43,10,2023Fall,2,Excellent,Moderate,Small
207581,PSY 980JL,Clinical Psychology in Everyday Life 001,PSY,5.0,2.78,12,2025Spring,3,Excellent,Light,Small
207592,ENGLISH 210Q,Queer/Medieval 001,ENGLISH,4.83,6.5,10,2025Spring,2,Excellent,Moderate,Small
207597,ENG-SCI 152,"Circuits, Devices, and Transduction 001",ENG-SCI,4.54,15.38,22,2024Fall,3,Excellent,Heavy,Medium
207599,SOCIOL 2175,Sociology of Immigration 001,SOCIOL,4.71,9.0,9,2023Fall,1,Excellent,Heavy,Small
207614,ENG-SCI 297,Professional Writing for Scientists and Engineers 001,ENG-SCI,4.89,5.33,17,2025Spring,6,Excellent,Moderate,Medium
207615,NEURO 101L,Sleep Talk: Unraveling the Mystery of Sleep 001,NEURO,4.83,3.0,14,2025Spring,3,Excellent,Light,Small
207616,NEURO 101LB,Sleep Talk: Unraveling the Mystery of Sleep 001,NEURO,4.88,2.75,11,2024Spring,2,Excellent,Light,Small
207617,HISTSCI 1833,"Engineering East Asia: Technology, Society, and the State 001",HISTSCI,4.0,4.09,14,2023Fall,1,Good,Moderate,Small
207618,ECON 1746,Financial and Economic Crises of the 21st Century 001,ECON,4.43,4.3,127,2024Spring,2,Good,Moderate,Large
207622,E-PSCI 220,A Survey of Planetary Sciences 001,E-PSCI,5.0,2.6,5,2024Spring,2,Excellent,Light,Small
207625,E-PSCI 248,Topics in Mineral Physics and Chemistry: A Tour of the Solar System 001,E-PSCI,4.86,5.33,10,2025Spring,1,Excellent,Moderate,Small
207626,ENG-SCI 155,Systems and Control 001,ENG-SCI,3.9,9.63,34,2024Fall,3,Satisfactory,Heavy,Medium
207630,SOCIOL 1148,Race and Ethnicity in Global and Comparative Perspective 001,SOCIOL,5.0,3.57,13,2025Spring,1,Excellent,Light,Small
207633,ENGLISH CNSR,Narrative Science Writing: Workshop 001,ENGLISH,4.8,7.0,11,2024Fall,2,Excellent,Moderate,Small
207641,ECON 2360,The Microeconomics of Development 001,ECON,4.43,7.33,10,2024Fall,2,Good,Moderate,Small
207645,NEURO 140,Biological and Artificial Intelligence 001,NEURO,4.13,4.94,142,2025Spring,3,Good,Moderate,Large
207658,HAA 194M,The Museum 001,HAA,4.25,3.5,14,2023Spring,1,Good,Light,Small
207669,HAA 127M,Medieval Architecture in Greater Iran and Central Asia 001,HAA,4.94,6.93,19,2024Fall,1,Excellent,Moderate,Medium
207672,HAA 286S,The Shoso-in Treasury 001,HAA,4.67,6.5,10,2022Fall,1,Excellent,Moderate,Small
207673,HAA 265R,Topics in Northern Renaissance and Baroque Art 001,HAA,4.6,8.8,10,2023Spring,1,Excellent,Heavy,Small
207680,CHEM 156,Materials Chemistry LEC,CHEM,4.44,4.77,33,2023Fall,1,Good,Moderate,Medium
207681,PSY 980JO,Understanding Autism 001,PSY,4.71,5.33,11,2024Spring,2,Excellent,Moderate,Small
207690,HAA 92R,Design Speculations: Senior Design Tutorial 001,HAA,4.8,12.8,5,2023Fall,1,Excellent,Heavy,Small
207701,LING 241B,Practicum in Linguistics 001,LING,4.6,3.25,6,2023Spring,1,Excellent,Light,Small
207703,STAT 195,Introduction to Supervised Learning 001,STAT,4.0,8.48,32,2025Spring,2,Good,Heavy,Medium
207711,GOV 1433,Tech Science: From Democracy to Technocracy and Back 001,GOV,3.76,4.43,47,2024Fall,3,Satisfactory,Moderate,Medium
207715,GOV 2102,Political Economy of Development 001,GOV,5.0,8.8,12,2024Fall,1,Excellent,Heavy,Small
207717,GOV 2014,Research Design in Political Science: Qualitative and Mixed Methods 001,GOV,4.0,7.0,15,2024Spring,1,Good,Moderate,Medium
207723,GOV 94CT,The Governance and International Politics of World Regions 001,GOV,4.5,6.0,12,2025Spring,2,Excellent,Moderate,Small
207727,CELTIC 111,Shapeshifting and Identity in Celtic Traditions 001,CELTIC,4.91,1.7,17,2022Fall,1,Excellent,Light,Medium
207729,GOV 3003A,Direction of The Doctoral Dissertation 001,GOV,5.0,2.0,58,2024Fall,1,Excellent,Light,Large
207731,NEURO 231,Computational Neuroscience 001,NEURO,4.12,9.41,21,2024Spring,1,Good,Heavy,Medium
207732,NEURO 1401,Computational Cognitive Neuroscience: Building Models of the Brain 001,NEURO,4.0,5.0,22,2024Spring,1,Good,Moderate,Medium
207735,HAA 17K,Introduction to Contemporary Art 001,HAA,3.77,3.54,17,2024Fall,2,Satisfactory,Light,Medium
207740,HAA 278K,On Line: Drawing Then and Now 001,HAA,4.73,5.36,12,2024Fall,1,Excellent,Moderate,Small
207741,ENGLISH 90B,James / Baldwin 001,ENGLISH,5.0,7.53,24,2024Spring,1,Excellent,Moderate,Medium
207743,HAA 197P,Introduction to Pre-Columbian Art 001,HAA,4.57,4.67,20,2024Fall,2,Excellent,Moderate,Medium
207763,FRSEMR 62I,Major English and American Poets: Human Predicaments and Resolutions 001,FRSEMR,4.71,2.2,9,2022Fall,1,Excellent,Light,Small
207770,MCB 170,Brain Invaders: Building and Breaking Barriers in the Nervous System 001,MCB,4.07,6.33,18,2025Spring,3,Good,Moderate,Medium
207772,MCB 143,Neurobiology of Vision and Blindness 001,MCB,4.74,3.84,21,2024Spring,1,Excellent,Light,Medium
207773,NEURO 143,Neurobiology of Vision and Blindness 001,NEURO,4.74,3.84,21,2024Spring,1,Excellent,Light,Medium
207776,FYSEMR 51M,"Skin, Our Largest, Hottest, and Coolest Organ: From Cancer to Cosmetics 01",FYSEMR,4.88,2.5,10,2024Fall,3,Excellent,Light,Small
207777,FYSEMR 71O,"Patients and Physicians and Experience of Serious Illness, Death and Dying 001",FYSEMR,4.42,3.45,13,2024Spring,2,Good,Light,Small
207780,GOV 1021,Spatial Models of Social Science 001,GOV,3.88,5.47,23,2022Fall,1,Satisfactory,Moderate,Medium
207786,WOMGEN 1274,"Gender, Race, and Poverty in the United States 001",WOMGEN,4.5,3.75,14,2025Spring,2,Excellent,Light,Small
207799,FRSEMR 51H,Models of the World: Explaining the Past and Predicting the Future 001,FRSEMR,4.22,1.78,11,2022Fall,1,Good,Light,Small
207804,WOMGEN 1283,Love's Labors Found: Uncovering Histories of Emotional Labor 1,WOMGEN,4.57,6.0,15,2025Spring,2,Excellent,Moderate,Medium
207810,FRSEMR 62L,Knowing Cicero 001,FRSEMR,4.17,4.0,8,2022Fall,1,Good,Moderate,Small
207815,FYSEMR 71K,Economists on Building a Better Society 01,FYSEMR,4.6,5.64,12,2023Fall,1,Excellent,Moderate,Small
207817,FRSEMR 71M,"Global Capitalism: Past, Present, Future 001",FRSEMR,4.73,1.73,13,2023Spring,1,Excellent,Light,Small
207819,TDM 164H,Playwriting: Ritual Practice and Curious Worlds 001,TDM,4.57,5.86,12,2022Fall,1,Excellent,Moderate,Small
207824,PSY 980JT,How Hidden Incentives Shape the Mind: The Origins of Our Beliefs and Ideologies 001,PSY,4.63,3.38,14,2023Spring,1,Excellent,Light,Small
207834,FRSEMR 51F,Understanding the Seemingly Impossible: A Revolution in Biology 001,FRSEMR,3.64,3.1,11,2022Fall,1,Satisfactory,Light,Small
207836,SPANSH 72,"Introduction to Contemporary Spanish History, Literature and Culture 001",SPANSH,4.68,5.56,22,2024Fall,2,Excellent,Moderate,Medium
207847,HIST-LIT 90DH,Students at the Barricades: Student Activism in Global Perspective 001,HIST-LIT,4.83,4.4,10,2024Spring,1,Excellent,Moderate,Small
207862,COMPSCI 2281R,Topics in Foundations of ML: Mathematical & Engineering Principles for Training Foundation Models 001,COMPSCI,4.03,5.41,66,2024Fall,3,Good,Moderate,Large
207863,HLTHPOL 3040,Research in Seminar in Health Policy 001,HLTHPOL,4.5,1.0,26,2023Spring,1,Excellent,Light,Medium
207864,HLTHPOL 3002,Graduate Research Course: Mental Health Policy 001,HLTHPOL,4.33,2.83,8,2023Spring,1,Good,Light,Small
207917,GENED 1083,Permanent Impermanence: Why Buddhists Build Monuments 001,GENED,3.83,3.71,25,2024Spring,2,Satisfactory,Light,Medium
207920,GOV 93B,Technology Science Practicum 001,GOV,4.5,4.43,8,2023Fall,2,Excellent,Moderate,Small
207940,ECON 2416,Advanced Topics in Empirical Macroeconomics 001,ECON,4.6,8.33,5,2024Fall,4,Excellent,Heavy,Small
207950,ITAL 138,The Cosmos of the Divine Comedy 001,ITAL,4.74,4.91,42,2025Spring,3,Excellent,Moderate,Medium
207984,GOV 1783,Central Asia in Global Politics 001,GOV,4.57,6.43,10,2024Fall,3,Excellent,Moderate,Small
208004,ENG-SCI 280,Designing Technology Ventures 001,ENG-SCI,1.69,1.83,29,2024Fall,3,Below Average,Light,Medium
208013,IMMUN 315QC,Therapeutic Antibody Engineering – From Bench to Bedside 001,IMMUN,4.71,2.57,8,2022Fall,1,Excellent,Light,Small
208016,BMIF 201,Concepts in genome analysis 001,BMIF,3.78,10.25,25,2024Fall,3,Satisfactory,Heavy,Medium
208019,LING 90A,Advanced ASL 001,LING,4.5,7.0,9,2024Fall,2,Excellent,Moderate,Small
208031,RSEA 350,Topics in Regional Studies East Asia: Proseminar 1,RSEA,3.83,3.29,20,2024Fall,3,Satisfactory,Light,Medium
208045,ENG-SCI 105HFR,Humanitarian Design Projects 001,ENG-SCI,4.07,5.5,25,2025Spring,6,Good,Moderate,Medium
208060,MUSIC 195AS,Women Creators in Music SEM,MUSIC,4.5,4.0,9,2024Fall,2,Excellent,Moderate,Small
208113,ESPP 90G,The Law and Policy of Climate Change: Influencing Decision Makers 001,ESPP,4.56,6.1,11,2024Fall,3,Excellent,Moderate,Small
208114,EMR 133,"Power, Knowledge, Identity: Critical Approaches to Race and Ethnicity 001",EMR,4.64,5.0,13,2023Fall,1,Excellent,Moderate,Small
208135,SLAVIC 114,"Squaring the Circle: Russia, Art, Revolution 001",SLAVIC,4.67,3.17,12,2023Spring,1,Excellent,Light,Small
208154,ANTHRO 1900,Counseling as Colonization? Native American Encounters with the Clinical Psy-ences 001,ANTHRO,4.54,4.92,19,2023Spring,1,Excellent,Moderate,Medium
208314,COMPSCI 1450,Networking at Scale 001,COMPSCI,3.5,10.0,14,2025Spring,3,Satisfactory,Heavy,Small
208317,HISTSCI 1887,"Information: History, Politics, and Ethics 001",HISTSCI,4.63,4.5,13,2025Spring,1,Excellent,Moderate,Small
208364,ECON 50,Using Big Data to Solve Economic and Social Problems 001,ECON,4.28,4.49,421,2024Spring,2,Good,Moderate,Large
210859,ECON 2912,Early-Stage Research and Discussions on Labor Economics 001,ECON,5.0,2.0,16,2023Fall,2,Excellent,Light,Medium
210860,ECON 2907,Early-Stage Research and Discussions on Public Economics and Fiscal Policy 001,ECON,5.0,2.0,8,2023Fall,2,Excellent,Light,Small
210888,PERSIAN 108,Persian Sufi Literature 001,PERSIAN,5.0,5.5,11,2024Fall,2,Excellent,Moderate,Small
211109,ANTHRO 2738,Remaking Life and Death 001,ANTHRO,4.67,8.4,10,2023Spring,1,Excellent,Heavy,Small
211120,SPANSH 88,The History of Women in Spain in Dialogue with Hispanic America 001,SPANSH,4.73,5.36,14,2024Fall,1,Excellent,Moderate,Small
211175,STAT 236,"Sparse Inference, and Network and Text Analysis 001",STAT,4.44,3.54,58,2024Fall,2,Good,Light,Large
211177,OEB 207,The Fishy Aspects of the Human Body 001,OEB,3.67,3.33,17,2025Spring,1,Satisfactory,Light,Medium
211184,TDM 165H,Playwriting: Intersecting Americas 001,TDM,4.6,4.75,6,2025Spring,2,Excellent,Moderate,Small
211196,LING 90B,Advanced ASL 001,LING,2.5,3.0,6,2025Spring,2,Below Average,Light,Small
211197,HAA 279P,The Object in the Art Museum 001,HAA,4.75,3.25,15,2025Spring,3,Excellent,Light,Medium
211204,ECON 1436,Economics and Morality 001,ECON,4.22,3.72,69,2023Fall,1,Good,Light,Large
211228,RELIGION 1084,Encountering Motherhood: Sacred Histories 01,RELIGION,5.0,7.0,7,2022Fall,1,Excellent,Moderate,Small
211332,ECON 2906,Early Stage Research and Discussions on Macroeconomics 001,ECON,4.4,1.33,14,2022Fall,1,Good,Light,Small
211334,APMTH 22A,Solving and Optimizing 001,APMTH,3.77,8.69,42,2024Fall,3,Satisfactory,Heavy,Medium
211336,COMPSCI 229CR,Topics in Theoretical Computer Science: Spectral Graph Theory in CS 001,COMPSCI,4.63,13.37,20,2023Spring,1,Excellent,Heavy,Medium
211349,COMPSCI 271,Topics in Data Visualization 001,COMPSCI,3.71,6.5,30,2024Spring,1,Satisfactory,Moderate,Medium
211359,BE 129,Introduction to Bioelectronics 001,BE,4.33,5.67,18,2024Spring,2,Good,Moderate,Medium
211392,ECON 1042,Sports Economics 001,ECON,4.61,4.16,71,2025Spring,3,Excellent,Moderate,Large
211395,COMPSCI 2080,Applied Privacy for Data Science 001,COMPSCI,3.75,8.42,90,2025Spring,1,Satisfactory,Heavy,Large
212563,EASTD 196,Political Geography of China 01,EASTD,4.88,5.0,10,2024Spring,1,Excellent,Moderate,Small
212568,ECON 980MM,Field Experiments 001,ECON,4.71,4.5,18,2025Spring,2,Excellent,Moderate,Medium
212570,ENGLISH 276LR,"The New Negro Renaissance, 1895 - 1930 001",ENGLISH,4.78,7.78,14,2023Spring,1,Excellent,Moderate,Small
212603,GOV 1199,Negotiating Post-Soviet Conflict: The Geopolitics of Eastern Europe and the Caucasus 001,GOV,4.65,5.55,26,2024Spring,2,Excellent,Moderate,Medium
212641,CHNSLIT 235,Theater and Theatricality in Early Modern China 01,CHNSLIT,4.58,7.5,15,2024Spring,1,Excellent,Moderate,Medium
